OBJECTID_1,FID_teocin,OBJECTID,FID_Maices,Id,IdEjemplar,Raza_prima,Complejo_r,Anhio_Cole,Periodo_Co,Estado,Municipio,Localidad,Altitud,longitude,latitude,NOMBRE,FID_region,PROVBIOB,id_pbiob,id_pbiobr
617,616,617,504,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,IXTLAHUACA,Km 25.5 Toluca-Atlacomulco,2540,-99.73333333,19.49166667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
618,617,618,546,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,PEDRO ASCENCIO ALQUISIRAS,Ixcapaneca,1368,-99.92444444,19.49666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
619,618,619,136,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,San Miguel de Ayotitlán,1450,-104.2,19.5,SIERRA MADRE DEL SUR,1,Occidente,5,V
620,619,620,580,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TZITZIO,El Limoncito,1150,-100.9077778,19.51805556,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
621,620,621,422,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TEXCOCO,San Martín Netzahualcoyotl (Boyeros),2236,-98.92111111,19.49138889,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
622,621,622,371,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TEXCOCO,San Martín Netzahualcoyotl (Boyeros),2254,-98.92083333,19.49472222,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
623,622,623,247,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,TOLIMAN,La Lima,1450,-104.05,19.51666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
624,623,624,75,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,TEXCOCO,Boyeros,2200,-98.91666667,19.5,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
625,624,625,372,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TEXCOCO,San Felipe (Tocuila),2244,-98.91916667,19.50388889,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
626,625,626,533,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TEXCOCO,San Felipe,2244,-98.91916667,19.50388889,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
627,626,627,423,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TEXCOCO,San Dieguito,2381,-98.85333333,19.50472222,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
628,627,628,581,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TZITZIO,Queretanillo,1250,-100.9141667,19.53694444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
629,628,629,250,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TZITZIO,El Limoncito,1107,-100.9211111,19.54166667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
630,629,630,244,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,TOLIMAN,El Rodeo,1364,-104.05,19.53333333,SIERRA MADRE DEL SUR,1,Occidente,5,V
631,630,631,102,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,TOLIMAN,"La Lima, camino a El Rodeo",1405,-104.0666667,19.53333333,SIERRA MADRE DEL SUR,1,Occidente,5,V
632,631,632,229,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,San Miguel Cuzalapa,2250,-104.2166667,19.53333333,SIERRA MADRE DEL SUR,1,Occidente,5,V
633,632,633,234,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,La Ventana,2250,-104.2166667,19.53333333,SIERRA MADRE DEL SUR,1,Occidente,5,V
634,633,634,202,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TZITZIO,Queretanillo,1342,-100.9166667,19.55,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
635,634,635,717,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,TEXCOCO,La Purificación,2600,-98.81063889,19.52705556,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
636,635,636,1082,0,0,Tripsacum pilosum,Tripsacum,0,0,JALISCO,TOLIMÁN,"Arroyo de la Primera Agua, antes de El Rodeo, Ejido de El Rodeo",1120,-104.0447222,19.54777778,SIERRA MADRE DEL SUR,1,Occidente,5,V
637,636,637,420,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TEXCOCO,La Purificación,2280,-98.84305556,19.53,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
638,637,638,481,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,TOLIMÁN,El Rodeo (Potrero La Carbonera),1462,-104.05,19.55,SIERRA MADRE DEL SUR,1,Occidente,5,V
639,638,639,480,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,TOLIMÁN,"San Pedro Toxín, Rumbo al Pto. de Toxin",1300,-103.9933333,19.55805556,SIERRA MADRE DEL SUR,1,Occidente,5,V
640,639,640,727,0,0,Tripsacum dactyloides mexicanum,Tripsacum,0,0,JALISCO,ZAPOTILTIC,Zapotiltic,1359,-103.4333333,19.56666667,EJE NEOVOLCÁNICO,1,Occidente,5,V
641,640,641,351,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TZITZIO,Las Ceibas,1437,-100.9233333,19.5725,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
642,641,642,421,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TEXCOCO,Pentecostés,2263,-98.84861111,19.54861111,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
643,642,643,582,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TZITZIO,Km 1 Tzitzio-Huetamo,1523,-100.9213889,19.58138889,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
644,643,644,232,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,CASIMIRO CASTILLO,La Huertita,1000,-104.3833333,19.56666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
645,644,645,233,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,CASIMIRO CASTILLO,Piedra Gorda,1000,-104.3833333,19.56666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
646,645,646,323,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,LAGUNILLAS,San José Coapa,1850,-101.425,19.58472222,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
647,646,647,424,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,ATENCO,Atenco,2240,-98.9075,19.555,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
648,647,648,21,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,ATENCO,Km 3 Chiconcuac-Lechería,2250,-98.91666667,19.56666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
649,648,649,231,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,Las Joyas,1800,-104.2833333,19.58333333,SIERRA MADRE DEL SUR,1,Occidente,5,V
650,649,650,71,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TZITZIO,"Tzitzio, barranca",1500,-100.9166667,19.6,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
651,650,651,135,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,Rincón de Manantlán,1470,-104.2166667,19.6,SIERRA MADRE DEL SUR,1,Occidente,5,V
652,651,652,207,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,Corralitos,1854,-104.3,19.6,SIERRA MADRE DEL SUR,1,Occidente,5,V
653,652,653,109,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,Manantlán,980,-104.2,19.61666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
654,653,654,722,0,0,Tripsacum intermedium,Tripsacum,0,0,JALISCO,TAMAZULA DE GORDIANO,Barranca del Toro,1150,-103.3333333,19.63333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
655,654,655,844,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MICHOACÁN DE OCAMPO,TUXPAN,Turundeo,1750,-100.4833333,19.63333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
656,655,656,107,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,SAN MARTIN HIDALGO,Venustiano Carranza-La Mesa,2130,-103.5666667,19.63333333,EJE NEOVOLCÁNICO,1,Occidente,5,V
657,656,657,106,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,SAN GABRIEL,Venustiano Carranza-Piedra Ancha,2100,-103.5833333,19.63333333,EJE NEOVOLCÁNICO,1,Occidente,5,V
658,657,658,484,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,SAN GABRIEL,Piedra Ancha,2057,-103.5730556,19.63916667,EJE NEOVOLCÁNICO,1,Occidente,5,V
659,658,659,108,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,SAN GABRIEL,La Tinaja,2100,-103.5833333,19.65,EJE NEOVOLCÁNICO,1,Occidente,5,V
660,659,660,228,0,0,NA,Zea mays subsp. Mexicana,0,0,JALISCO,ZAPOTLAN EL GRANDE,Ciudad Guzmán,1650,-103.5833333,19.66666667,EJE NEOVOLCÁNICO,1,Occidente,5,V
661,660,661,324,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,ERONGARÍCUARO,Lázaro Cárdenas,2419,-101.7505556,19.68416667,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
662,661,662,721,0,0,Tripsacum bravum,Tripsacum,0,0,JALISCO,TAMAZULA DE GORDIANO,Soyatlán,1124,-103.2666667,19.68333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
663,662,663,200,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,HIDALGO,Km 3 Cd. Hidalgo-Morelia,2102,-100.6166667,19.68333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
664,663,664,70,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,HIDALGO,"2 Km oeste Cd. Hidalgo, frente a granja La Alborada",2005,-100.6,19.7,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
665,664,665,38,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACION,Los Cimientos,520,-104.8166667,19.7,SIERRA MADRE DEL SUR,1,Occidente,5,V
666,665,666,203,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACION,Los Cimientos,552,-104.8166667,19.7,SIERRA MADRE DEL SUR,1,Occidente,5,V
667,666,667,475,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,Los Cimientos,532,-104.8194444,19.70472222,SIERRA MADRE DEL SUR,1,Occidente,5,V
668,667,668,73,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,MORELIA,"Morelia, Km 2 a Salamanca",1920,-101.1833333,19.73333333,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
669,668,669,472,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,Talpitita,520,-104.8030556,19.71527778,SIERRA MADRE DEL SUR,1,Occidente,5,V
670,669,670,72,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,MORELIA,Morelia,2000,-101.2333333,19.75,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
671,670,671,310,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,MORELIA,Cuto de la Esperanza,2150,-101.3433333,19.75527778,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
672,671,672,474,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,Llano del Higo (Predio La Joya),614,-104.8669444,19.74388889,SIERRA MADRE DEL SUR,1,Occidente,5,V
673,672,673,103,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACION,"Jirosto, potrero Las Carboneras",500,-104.7666667,19.75,SIERRA MADRE DEL SUR,1,Occidente,5,V
674,673,674,204,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACION,"El Tepopote, Huista-La Cofradía",683,-104.85,19.75,SIERRA MADRE DEL SUR,1,Occidente,5,V
675,674,675,473,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,Huista,650,-104.85,19.75,SIERRA MADRE DEL SUR,1,Occidente,5,V
676,675,676,490,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,El Tepopote (Huista-La Cofradía),650,-104.85,19.75861111,SIERRA MADRE DEL SUR,1,Occidente,5,V
677,676,677,325,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,INDAPARAPEO,Colonia Miguel Hidalgo,1872,-101.9852778,19.79,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
678,677,678,489,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,Huista (Predio El Espadañal),657,-104.8447222,19.76472222,SIERRA MADRE DEL SUR,1,Occidente,5,V
679,678,679,205,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACION,"La Cofradía, 2 Km al este",635,-104.8333333,19.76666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
680,679,680,487,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,Lamborín (5km de La Cofradía),683,-104.835,19.76972222,SIERRA MADRE DEL SUR,1,Occidente,5,V
681,680,681,488,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,La Calera,662,-104.8386111,19.77,SIERRA MADRE DEL SUR,1,Occidente,5,V
682,681,682,326,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,INDAPARAPEO,Indaparapeo,1895,-101.9505556,19.80305556,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
683,682,683,486,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,VILLA PURIFICACIÓN,La Mina (3 Km de La Cofradía),672,-104.8419444,19.78638889,SIERRA MADRE DEL SUR,1,Occidente,5,V
684,683,684,290,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TARÍMBARO,Santa Ana del Arco,1884,-101.1391667,19.82305556,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
685,684,685,291,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TARÍMBARO,Santa Ana del Arco,1884,-101.1391667,19.82305556,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
686,685,686,728,0,0,Tripsacum pilosum,Tripsacum,0,0,JALISCO,SAYULA,Km 69-70,1534,-103.5,19.83333333,EJE NEOVOLCÁNICO,1,Occidente,5,V
687,686,687,1085,0,0,Tripsacum zopilotense,Tripsacum,0,0,JALISCO,EL LIMÓN,"Rancho El Recodo, 2 km al NW de San Miguel",832,-104.0897222,19.84888889,EJE NEOVOLCÁNICO,1,Occidente,5,V
688,687,688,15,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CHUCANDIRO,Km 267.5 autopista Guadalajara-Morelia,2019,-101.3833333,19.86666667,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
689,688,689,719,0,0,Tripsacum pilosum,Tripsacum,0,0,MICHOACÁN DE OCAMPO,MORELIA,Morelia,1961,-101.3666667,19.86666667,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
690,689,690,313,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,Tanimireche,2122,-101.3997222,19.87777778,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
691,690,691,314,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,Tanimireche,2122,-101.3997222,19.87777778,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
692,691,692,315,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,Tanimireche,2122,-101.3997222,19.87777778,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
693,692,693,468,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EL GRULLO,Km. 7 Carretera el Grullo - Ejutla,1112,-104.22,19.86527778,EJE NEOVOLCÁNICO,1,Occidente,5,V
694,693,694,225,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,COPANDARO,Copándaro,1800,-101.2166667,19.88333333,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
695,694,695,14,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,COPANDARO,San Agustín del Maíz,1855,-101.1666667,19.88333333,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
696,695,696,292,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,ÁLVARO OBREGÓN,Colonia Zapata,1842,-101.0819444,19.88888889,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
697,696,697,311,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,HUANIQUEO,Tendeparacua,2142,-101.4258333,19.89472222,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
698,697,698,316,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,HUANIQUEO,Tendeparacua,2142,-101.4258333,19.89472222,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
699,698,699,327,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,ÁLVARO OBREGÓN,Las Trojes,1823,-101.0702778,19.89527778,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
700,699,700,206,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Km 14 El Grullo-Ejutla,1325,-104.1666667,19.88333333,EJE NEOVOLCÁNICO,1,Occidente,5,V
701,700,701,240,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Crucero Ejutla-Unión de Tula-El Grullo,1334,-104.1666667,19.88333333,EJE NEOVOLCÁNICO,1,Occidente,5,V
702,701,702,246,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Crucero Ejutla-Unión de Tula-El Grullo,1311,-104.1666667,19.88333333,EJE NEOVOLCÁNICO,1,Occidente,5,V
703,702,703,34,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CHUCANDIRO,Chucandiro,1810,-101.3166667,19.9,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
704,703,704,132,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,COPANDARO,San Agustín del Maíz,1825,-101.1666667,19.9,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
705,704,705,295,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,COPÁNDARO,San Agustín del Maíz,1855,-101.1602778,19.90444444,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
706,705,706,298,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,COPÁNDARO,San Agustín del Maíz,1855,-101.1602778,19.90444444,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
707,706,707,322,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,COPÁNDARO,San Agustín del Maíz,1855,-101.1602778,19.90444444,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
708,707,708,296,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,San Sebastián,1875,-101.3,19.90583333,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
709,708,709,317,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,San Sebastián,1875,-101.3,19.90583333,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
710,709,710,469,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EL GRULLO,"Carretera El Grullo - Ejutla, entre el Km. 11 y 12",1242,-104.1913889,19.89166667,EJE NEOVOLCÁNICO,1,Occidente,5,V
711,710,711,456,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,km. 14 Carretera El Grullo - Ejutla,1319,-104.1761111,19.89611111,EJE NEOVOLCÁNICO,1,Occidente,5,V
712,711,712,462,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,km. 14 Carretera El Grullo - Ejutla,1319,-104.1794444,19.89611111,EJE NEOVOLCÁNICO,1,Occidente,5,V
713,712,713,293,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CUITZEO,San Juan,1846,-101.1163889,19.90972222,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
714,713,714,294,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CUITZEO,San Juan,1846,-101.1163889,19.90972222,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
715,714,715,242,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Los Naranjos,1003,-104.1,19.9,EJE NEOVOLCÁNICO,1,Occidente,5,V
716,715,716,452,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Amacuautitlanejo,1007,-104.1055556,19.9,EJE NEOVOLCÁNICO,1,Occidente,5,V
717,716,717,455,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Entronque Carretera El Grullo - Ejutla,1329,-104.1722222,19.90027778,EJE NEOVOLCÁNICO,1,Occidente,5,V
718,717,718,1081,0,0,Tripsacum zopilotense,Tripsacum,0,0,JALISCO,EJUTLA,Entronque carretera El Grullo-Ejutla,1329,-104.1758333,19.90027778,EJE NEOVOLCÁNICO,1,Occidente,5,V
719,718,719,237,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,JIMENEZ,Villa Jiménez,1900,-101.7333333,19.91666667,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
720,719,720,476,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Carretera Unión de Tula-Ejutla Km. 15.5,1352,-104.1730556,19.90138889,EJE NEOVOLCÁNICO,1,Occidente,5,V
721,720,721,457,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,"Salida de Ejutla - Rumbo al Estanco, a un Km. del Pueblo",1137,-104.1572222,19.9025,EJE NEOVOLCÁNICO,1,Occidente,5,V
722,721,722,463,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Salida de Ejutla Rumbo al Estanco Km 1,1137,-104.1572222,19.9025,EJE NEOVOLCÁNICO,1,Occidente,5,V
723,722,723,477,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Carretera Ejutla - Rumbo al pueblo Km. 18,1225,-104.1683333,19.9025,EJE NEOVOLCÁNICO,1,Occidente,5,V
724,723,724,471,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Cerro del Cristo Rey,1198,-104.1586111,19.90444444,EJE NEOVOLCÁNICO,1,Occidente,5,V
725,724,725,478,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Cerro del Cristo Rey,1186,-104.1591667,19.905,EJE NEOVOLCÁNICO,1,Occidente,5,V
726,725,726,470,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Carretera Ejutla - Unión de Tula,1344,-104.1730556,19.9075,EJE NEOVOLCÁNICO,1,Occidente,5,V
727,726,727,451,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Amacuautitlanejo (rumbo a El Estanco),967,-104.1111111,19.91027778,EJE NEOVOLCÁNICO,1,Occidente,5,V
728,727,728,458,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,El Estanco,962,-104.1086111,19.91527778,EJE NEOVOLCÁNICO,1,Occidente,5,V
729,728,729,453,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,El Estanco,967,-104.1088889,19.91555556,EJE NEOVOLCÁNICO,1,Occidente,5,V
730,729,730,133,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,"Ejutla, parcela El Mamey",1140,-104.15,19.91666667,EJE NEOVOLCÁNICO,1,Occidente,5,V
731,730,731,312,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,JIMÉNEZ,Chapitiro,2012,-101.7236111,19.93305556,EJE NEOVOLCÁNICO,3,Bajio y Altos de Jalisco,6,VI
732,731,732,454,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Los Naranjos de en medio,939,-104.0927778,19.92333333,EJE NEOVOLCÁNICO,1,Occidente,5,V
733,732,733,464,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Los Naranjos de en medio,939,-104.0927778,19.92361111,EJE NEOVOLCÁNICO,1,Occidente,5,V
734,733,734,130,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,Los Naranjos de Enmedio,960,-104.6166667,19.91666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
735,734,735,241,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,San Lorenzo,984,-103.9833333,19.93333333,EJE NEOVOLCÁNICO,1,Occidente,5,V
736,735,736,449,0,0,Balsas,Zea mays subsp. Mexicana,0,0,JALISCO,EJUTLA,La Labor,933,-104.0083333,19.93388889,EJE NEOVOLCÁNICO,1,Occidente,5,V
